ham	Pick you up bout 7.30ish? What time are  and that going?
ham	Sat right? Okay thanks... 
ham	Convey my regards to him
ham	What's your room number again? Wanna make sure I'm knocking on the right door
ham	Doing my masters. When will you buy a bb cos i have for sale and how's bf
ham	I'm at home n ready...
ham	Ok anyway no need to change with what you said
ham	Okay, good, no problem, and thanx!
spam	Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU
ham	Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear
ham	Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola
ham	Near kalainar tv office.thenampet
ham	I'm home...
ham	I'm not coming over, do whatever you want
ham	I need you to be in my strong arms...
ham	I will reach ur home in  &lt;#&gt;  minutes
ham	Am only searching for good dual sim mobile pa.
spam	Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p
spam	Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698
ham	God's love has no limit. God's grace has no measure. God's power has no boundaries. May u have God's endless blessings always in ur life...!! Gud ni8
spam	You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
spam	Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records.
ham	Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...
ham	i dnt wnt to tlk wid u
ham	I don't know but I'm raping dudes at poker
ham	Ok try to do week end course in coimbatore.
ham	I'm done. C ü there.
ham	Ok. I asked for money how far
ham	TaKe CaRE n gET WeLL sOOn
ham	U should make a fb list
spam	RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!
ham	Jason says it's cool if we pick some up from his place in like an hour
ham	Full heat pa:-) i have applyed oil pa.
ham	Haiyoh... Maybe your hamster was jealous of million
ham	I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!
ham	I'm gonna rip out my uterus.
ham	yes baby! I need to stretch open your pussy!
spam	More people are dogging in your area now. Call 09090204448 and join like minded guys. Why not arrange 1 yourself. There's 1 this evening. A£1.50 minAPN LS278BB
ham	And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed
ham	Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing.
ham	Have you not finished work yet or something?
ham	Me too. Mark is taking forever to pick up my prescription and the pain is coming back.
ham	Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx
ham	Just glad to be talking to you.
ham	Nope. Meanwhile she talk say make i greet you.
ham	Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...
ham	I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye.
ham	Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear.
spam	Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412
spam	PRIVATE! Your 2003 Account Statement for 078
spam	1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+
ham	Then why you came to hostel.
ham	Lol its ok I didn't remember til last nite
ham	Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
ham	I think we're going to finn's now, come
ham	We live in the next  &lt;#&gt; mins
ham	Yunny i'm walking in citylink now ü faster come down... Me very hungry...
ham	Yeah there's barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later
ham	They can try! They can get lost, in fact. Tee hee
ham	Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..
spam	Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50
ham	Carlos'll be here in a minute if you still need to buy
ham	Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester
ham	Is xy going 4 e lunch?
ham	S now only i took tablets . Reaction morning only.
spam	Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch 
spam	PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04
ham	Hi msg me:)i'm in office..
ham	Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...
ham	So i asked how's anthony. Dad. And your bf
ham	As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
ham	Also hi wesley how've you been
ham	Why do you ask princess?
ham	Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?
ham	As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
ham	Oh that was a forwarded message. I thought you send that to me
ham	Great. Never been better. Each day gives even more reasons to thank God
ham	Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing
ham	Haha, my friend tyler literally just asked if you could get him a dubsack
ham	THIS IS A LONG FUCKIN SHOWR
ham	Crazy ar he's married. Ü like gd looking guys not me. My frens like say he's korean leona's fave but i dun thk he is. Aft some thinking mayb most prob i'll go.
ham	That's the trouble with classes that go well - you're due a dodgey one … Expecting mine tomo! See you for recovery, same time, same place 
ham	Bring home some Wendy =D
ham	No no:)this is kallis home ground.amla home town is durban:)
spam	You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX
ham	Jesus armand really is trying to tell everybody he can find
ham	Oh dang! I didn't mean o send that to you! Lol!
ham	Pls dont forget to study
ham	So the sun is anti sleep medicine.
ham	Let me know how to contact you. I've you settled in a room. Lets know you are ok.
ham	Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*
ham	 and  picking them up from various points
ham	No it's waiting in e car dat's bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.
ham	That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.
spam	You have 1 new message. Call 0207-083-6089
spam	England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/ú1.20 POBOXox36504W45WQ 16+
ham	How was txting and driving
ham	Love you aathi..love u lot..
ham	Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night
ham	Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.
spam	+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50
ham	Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.
ham	Not getting anywhere with this damn job hunting over here!
ham	You still coming tonight?
ham	Ok.ok ok..then..whats ur todays plan
ham	Ok. Very good. Its all about making that money.
ham	Aww you must be nearly dead!Well Jez isComing over toDo some workAnd that whillTake forever!
ham	Are we doing the norm tomorrow? I finish just a 4.15 cos of st tests. Need to sort library stuff out at some point tomo - got letter from today - access til end march so i better get move on!
ham	Lol for real. She told my dad I have cancer
ham	Good morning, im suffering from fever and dysentry ..will not be able to come to office today.
ham	3 pa but not selected.
ham	Thats cool. i am a gentleman and will treat you with dignity and respect.
ham	Jay says that you're a double-faggot
ham	Good. do you think you could send me some pix? I would love to see your top and bottom...
spam	500 free text msgs. Just text ok to 80488 and we'll credit your account
ham	Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.
ham	Hope you are not scared!
spam	"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo"
spam	Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
spam	HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com
ham	Oh...i asked for fun. Haha...take care. ü
ham	What makes you most happy?
ham	Ard 6 like dat lor.
ham	Ugh just got outta class
ham	Howz that persons story
ham	They r giving a second chance to rahul dengra.
ham	1Apple/Day=No Doctor. 1Tulsi Leaf/Day=No Cancer. 1Lemon/Day=No Fat. 1Cup Milk/day=No Bone Problms 3 Litres Watr/Day=No Diseases Snd ths 2 Whom U Care..:-)
ham	Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting.
ham	Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..
ham	By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x
ham	Where are you?when wil you reach here?
ham	The monthly amount is not that terrible and you will not pay anything till 6months after finishing school.
spam	Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net cost£3.75max 
ham	You sure your neighbors didnt pick it up
ham	Haha... dont be angry with yourself... Take it as a practice for the real thing. =) 
spam	You have 1 new voicemail. Please call 08719181513.
spam	FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop
ham	Are you being good, baby? :)
ham	I plane to give on this month end.
ham	Aiyo cos i sms ü then ü neva reply so i wait 4 ü to reply lar. I tot ü havent finish ur lab wat.
ham	Get me out of this dump heap. My mom decided to come to lowes. BORING.
ham	hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx
ham	Hi frnd, which is best way to avoid missunderstding wit our beloved one's?
ham	Okie...
ham	No..but heard abt tat..
ham	But i have to. I like to have love and arrange.
ham	Den wat will e schedule b lk on sun?
ham	You got called a tool?
ham	I'm working technical support :)voice process.
ham	Yes:)here tv is always available in work place..
ham	HI DARLIN IM MISSIN U HOPE YOU ARE HAVING A GOOD TIME. WHEN ARE U BACK AND WHAT TIME IF U CAN GIVE ME A CALL AT HOME. JESS XX
ham	Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur rents mayb interested in it, I hav 12,000pes, so around £48, tb, James.
ham	somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams
ham	Hey gorgeous man. My work mobile number is. Have a good one babe. Squishy Mwahs.
ham	God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U
spam	URGENT! Your Mobile No. was awarded £2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM
ham	I'm home. Doc gave me pain meds says everything is fine.
spam	thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???
ham	Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.
ham	I will come tomorrow di
ham	I'm home. Ard wat time will u reach?
spam	all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468
ham	Lol enjoy role playing much?
ham	How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem
ham	Apps class varaya elaya.
ham	Its good, we'll find a way
ham	Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL
ham	Sary just need Tim in the bollox &it hurt him a lot so he tol me!
ham	Eh den sat u book e kb liao huh...
ham	My sister going to earn more than me da.
spam	URGENT We are trying to contact you Last weekends draw shows u have won a £1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm
ham	Pls tell nelson that the bb's are no longer comin. The money i was expecting aint coming
ham	If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .
ham	Gud mrng dear have a nice day
ham	I thk ü gotta go home by urself. Cos i'll b going out shopping 4 my frens present. 
ham	Howz that persons story
ham	Ard 530 lor. I ok then message ü lor.
ham	I'm home.
ham	Usually the body takes care of it buy making sure it doesnt progress. Can we pls continue this talk on saturday.
ham	Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting
ham	Love it! The girls at the office may wonder why you are smiling but sore...
ham	Alright, see you in a bit
spam	Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
spam	Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA
ham	Dear we are going to our rubber place
ham	Buy one egg for me da..please:)
ham	Hi darlin did youPhone me? Im atHome if youwanna chat.
ham	Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '
ham	Left dessert. U wan me 2 go suntec look 4 u?
ham	Get the door, I'm here
ham	Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... 
ham	Yes see ya not on the dot
ham	sorry brah, just finished the last of my exams, what up
spam	Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES
ham	From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke
ham	645
ham	Thanks for this hope you had a good day today
ham	I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.
ham	India have to take lead:)
ham	I'll be at mu in like  &lt;#&gt;  seconds
ham	We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow! 
spam	Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase
ham	Fair enough, anything going on?
ham	Holy living christ what is taking you so long
ham	Ok... U enjoy ur shows...
ham	Already am squatting is the new way of walking
ham	Sent me ur email id soon
spam	Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ
spam	SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE
spam	Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324
ham	I've got ten bucks, jay is being noncomittal
ham	My uncles in Atlanta. Wish you guys a great semester.
ham	Ok. How many should i buy.
ham	We can go 4 e normal pilates after our intro...  
ham	Yup. Thk of u oso boring wat.
ham	Nice.nice.how is it working?
ham	Sorry, I'll call later
ham	This pain couldn't have come at a worse time.
ham	Ugh hopefully the asus ppl dont randomly do a reformat.
ham	And popping &lt;#&gt; ibuprofens was no help.
ham	That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week
ham	Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-)
ham	;-) ok. I feel like john lennon.
spam	Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066
ham	Yeah I'll try to scrounge something up
ham	I'm turning off my phone. My moms telling everyone I have cancer. And my sister won't stop calling. It hurts to talk. Can't put up with it. See u when u get home. Love u
ham	Am slow in using biola's fne
ham	Hey r ü still online? I've finished the formatting...
ham	Should I tell my friend not to come round til like  &lt;#&gt; ish?
ham	its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?
ham	Daddy will take good care of you :)
ham	No my mum went 2 dentist.
ham	Thanx 4 sending me home...
ham	I‘ll leave around four, ok?
ham	He dint tell anything. He is angry on me that why you told to abi.
ham	Aldrine, rakhesh ex RTM here.pls call.urgent.
ham	So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!
ham	Well thats nice. Too bad i cant eat it
ham	Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.
ham	Do ü all wan 2 meet up n combine all the parts? How's da rest of da project going?
ham	Just checked out, heading out to drop off my stuff now
ham	Ok i vl..do u know i got adsense approved..
ham	Can you please send me my aunty's number
ham	Do you still have the grinder?
ham	Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.
ham	And pls pls drink plenty plenty water
ham	Hey i'm bored... So i'm thinking of u... So wat r u doing?
ham	HEY MATE! HOWS U HONEY?DID U AVE GOOD HOLIDAY? GIMMI DE GOSS!x
ham	Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?
spam	Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX
spam	We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150
ham	Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive
spam	Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p
ham	I'll talk to the others and probably just come early tomorrow then
ham	My battery is low babe
spam	Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
ham	Well that must be a pain to catch
ham	Wah lucky man... Then can save money... Hee...
ham	Hey what how about your project. Started aha da.
ham	It wont b until 2.15 as trying 2 sort house out, is that ok?
ham	Carlos says we can pick up from him later so yeah we're set
ham	Ok..
ham	R U &SAM P IN EACHOTHER. IF WE MEET WE CAN GO 2 MY HOUSE
ham	Where r we meeting?
spam	FREE entry into our £250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.
ham	How are you holding up?
ham	Happy birthday... May u find ur prince charming soon n dun work too hard...
ham	Lol alright i was thinkin that too haha
ham	I noe la... U wana pei bf oso rite... K lor, other days den...
ham	Hi Harish's rent has been transfred to ur Acnt.
ham	Just haven't decided where yet eh ?
ham	I'm in class. Did you get my text.
ham	Yes I posted a couple of pics on fb. There's still snow outside too. I'm just waking up :)
ham	Come round, it's . 
ham	I though we shd go out n have some fun so bar in town or something – sound ok?
ham	Nope... C ü then...
ham	My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.
ham	Boo what time u get out? U were supposed to take me shopping today. :(
ham	Those ducking chinchillas
ham	Sure! I am driving but will reach my destination soon.
ham	K so am I, how much for an 8th? Fifty?
ham	Geeeee ... I love you so much I can barely stand it
ham	U meet other fren dun wan meet me ah... Muz b a guy rite...
ham	Oh k.i think most of wi and nz players unsold.
ham	So i'm doing a list of buyers.
ham	No problem. Talk to you later
ham	Ok...
ham	I was gonna ask you lol but i think its at 7
ham	She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,
ham	Or i go home first lar ü wait 4 me lor.. I put down my stuff first..
ham	Bring tat cd don forget
ham	Yeah my usual guy's out of town but there're definitely people around I know
ham	I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz...
ham	Ok lor...
ham	I'm putting it on now. It should be ready for  &lt;TIME&gt; 
ham	U GOIN OUT 2NITE?
ham	Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?
ham	Yup... From what i remb... I think should be can book... 
ham	Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola
ham	Ok then i will come to ur home after half an hour
ham	Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m... 
ham	Yo chad which gymnastics class do you wanna take? The site says Christians class is full..
ham	Yes. Last  practice
spam	"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16"
ham	Lmao you know me so well...
ham	 says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !
ham	Haha... Really oh no... How? Then will they deduct your lesson tmr?
ham	Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/
ham	Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please 
ham	Its worse if if uses half way then stops. Its better for him to complete it.
ham	Oh wow thats gay. Will firmware update help
spam	New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message
ham	I'm in a meeting, call me later at
ham	Do u still have plumbers tape and a wrench we could borrow?
spam	Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16
ham	Okie but i scared u say i fat... Then u dun wan me already...
ham	Prabha..i'm soryda..realy..frm heart i'm sory
spam	SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE
spam	Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service.
ham	Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.
spam	Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save £s with Free texts/weekend calls. Text YES for a callback orno to opt out
ham	Don know..wait i will check it.
ham	Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx
ham	Jos ask if u wana meet up?
ham	Dear got bus directly to calicut
ham	Networking job is there.
ham	Tell them u have a headache and just want to use 1 hour of sick time.
ham	"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. ""paths are made by walking.. not by waiting.."" Goodnight!"
ham	Dear friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details log on to face book and see. Its his number + &lt;#&gt; . Dont miss a delicious treat.
ham	He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him
ham	Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...
ham	I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?
ham	Okie...
ham	Ya:)going for restaurant..
ham	I'm at home. Please call
ham	Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards.
ham	Not yet. Just i'd like to keep in touch and it will be the easiest way to do that from barcelona. By the way how ru and how is the house?
ham	What is the plural of the noun research?
ham	Yup having my lunch buffet now.. U eat already?
ham	Send me the new number
ham	U still going to the mall?
ham	Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass
ham	It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke
ham	Yes.he have good crickiting mind
ham	Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?
spam	U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm
ham	Awesome, that gonna be soon or later tonight?
ham	"The fact that you're cleaning shows you know why i'm upset. Your priority is constantly ""what i want to do,"" not ""what i need to do."""
ham	But i'm really really broke oh. No amount is too small even  &lt;#&gt; 
ham	When you just put in the + sign, choose my number and the pin will show. Right?
ham	twenty past five he said will this train have been to durham already or not coz i am in a reserved seat
ham	Yes i have. So that's why u texted. Pshew...missing you so much
ham	Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park.
ham	Beautiful tomorrow never comes.. When it comes, it's already TODAY.. In the hunt of beautiful tomorrow don't waste your wonderful TODAY.. GOODMORNING:)
ham	Me too! Have a lovely night xxx
spam	Win the newest “Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!
ham	Hey babe, my friend had to cancel, still up for a visit ?
ham	on hen night. Going with a swing
spam	This is the 2nd time we have tried to contact u. U have won the £400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate
ham	There are many company. Tell me the language.
ham	Cab is available.they pick up and drop at door steps.
ham	She doesnt need any test.
ham	And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*
ham	Now press conference da:)
ham	Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-
ham	When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL
ham	It's wylie, you in tampa or sarasota?
ham	Meeting u is my work. . . Tel me when shall i do my work tomorrow
ham	I'll meet you in the lobby
ham	Long after I quit. I get on only like 5 minutes a day as it is.
ham	Love you aathi..love u lot..
spam	HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call
ham	Still in the area of the restaurant. Ill try to come back soon
ham	Dont give a monkeys wot they think and i certainly don't mind. Any friend of mine&all that! Just don't sleep wiv , that wud be annoyin!
ham	I dont want to hear anything
ham	Sorry, I guess whenever I can get a hold of my connections, maybe an hour or two? I'll text you
ham	Sorry man, my stash ran dry last night and I can't pick up more until sunday
ham	Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday
ham	I meant middle left or right?
ham	Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e
ham	Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!
ham	Hhahhaahahah rofl wtf nig was leonardo in your room or something
ham	Ü ready then call me...
ham	I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.
ham	I remain unconvinced that this isn't an elaborate test of my willpower
spam	I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec £1.50ea. OTBox 731 LA1 7WS. )
ham	Y lei?
ham	"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance.."
ham	Tell me again what your address is
ham	Yavnt tried yet and never played original either
spam	<Forwarded from 88877>FREE entry into our £250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com
ham	Your pussy is perfect!
ham	Yo! Howz u? girls never rang after india. L
ham	Send his number and give reply tomorrow morning for why you said that to him like that ok
ham	There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..
ham	Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?
ham	Velly good, yes please!
ham	Yes I know the cheesy songs from frosty the snowman :)
ham	they released another Italian one today and it has a cosign option
ham	Aight that'll work, thanks
